valuation,Rating year,Location,Suburb,Town/City,Total Rates
1528132001,2018,"""145 Matatua Road, Raumati Beach""",,,3455.24
1528132002,2018,"""143B Matatua Road, Raumati Beach""",,,2945.46
1528132100,2018,"""141 Matatua Road, Raumati Beach""",,,3630.19
1528132200,2018,"""137 Matatua Road, Raumati Beach""",,,3662.77
1528132300,2018,"""135 Matatua Road, Raumati Beach""",,,3703.14
1528132400A,2018,"""133 Matatua Road, Raumati Beach""",,,2830.47
1528132400B,2018,"""133 Matatua Road, Raumati Beach""",,,3280.11
1528132500,2018,"""131 Matatua Road, Raumati Beach""",,,3036.5
1528132600,2018,"""129 Matatua Road, Raumati Beach""",,,3472.51
1528132700,2018,"""127 Matatua Road, Raumati Beach""",,,3602.68
1528132800,2018,"""125 Matatua Road, Raumati Beach""",,,3695.54
1528132900,2018,"""123 Matatua Road, Raumati Beach""",,,4041.98
1528133000,2018,"""2 Wharemauku Road, Raumati Beach""",,,3316.35
1528133100,2018,"""4 Wharemauku Road, Raumati Beach""",,,4054.63
1528133200,2018,"""6 Wharemauku Road, Raumati Beach""",,,2873.71
1528133201,2018,"""6B Wharemauku Road, Raumati Beach""",,,3713.89
1528133300A,2018,"""8 Wharemauku Road, Raumati Beach""",,,3068.37
1528133300B,2018,"""8 Wharemauku Road, Raumati Beach""",,,2729.53
1528133400,2018,"""10 Wharemauku Road, Raumati Beach""",,,4125.63
1528133500,2018,"""12 Wharemauku Road, Raumati Beach""",,,4382.82
1528133600,2018,"""14 Wharemauku Road, Raumati Beach""",,,4267.34
1528133700,2018,"""16 Wharemauku Road, Raumati Beach""",,,3248.74
1528133800A,2018,"""18 Wharemauku Road, Raumati Beach""",,,2950.95
1528133800B,2018,"""18 Wharemauku Road, Raumati Beach""",,,2756.3
1528133900,2018,"""20B Wharemauku Road, Raumati Beach""",,,3748.32
1528133901,2018,"""20A Wharemauku Road, Raumati Beach""",,,3240.89
1528134000,2018,"""22 Wharemauku Road, Raumati Beach""",,,3447.33
1528134100,2018,"""24 Wharemauku Road, Raumati Beach""",,,3553.25
1528134200,2018,"""26 Wharemauku Road, Raumati Beach""",,,3292.83
1528134300,2018,"""28 Wharemauku Road, Raumati Beach""",,,3754.92
1528134400,2018,"""2 Avion Terrace, Paraparaumu""",,,3693.2
1528134405,2018,"""4 Avion Terrace, Paraparaumu""",,,3706.69
1528134407,2018,"""6 Avion Terrace, Paraparaumu""",,,3731.8
1528134409,2018,"""8 Avion Terrace, Paraparaumu""",,,3974.24
1528134411,2018,"""10 Avion Terrace, Paraparaumu""",,,3721
1528134412,2018,"""12 Avion Terrace, Paraparaumu""",,,3599.97
1528134413,2018,"""14 Avion Terrace, Paraparaumu""",,,3391.84
1528134483,2018,"""29 Avion Terrace, Paraparaumu""",,,3799.38
1528134484,2018,"""27 Avion Terrace, Paraparaumu""",,,3786.14
1528134485,2018,"""25 Avion Terrace, Paraparaumu""",,,4180.01
1528134486,2018,"""23 Avion Terrace, Paraparaumu""",,,3725.4
1528134487,2018,"""19 Avion Terrace, Paraparaumu""",,,3778.98
1528134491,2018,"""17 Avion Terrace, Paraparaumu""",,,3729.95
1528134492,2018,"""15 Avion Terrace, Paraparaumu""",,,3552.06
1528134493,2018,"""11 Avion Terrace, Paraparaumu""",,,3297.16
1528134494,2018,"""9 Avion Terrace, Paraparaumu""",,,3460.65
1528134495,2018,"""7 Avion Terrace, Paraparaumu""",,,3672.89
1528134496,2018,"""5 Avion Terrace, Paraparaumu""",,,4134.11
1528134497,2018,"""3 Avion Terrace, Paraparaumu""",,,3366.91
1528134498,2018,"""1 Avion Terrace, Paraparaumu""",,,3625.89
1528134499,2018,"""Avion Terrace, Paraparaumu""",,,0
1528134500,2018,"""32 Wharemauku Road, Raumati Beach""",,,3818.24
1528134600,2018,"""34 Wharemauku Road, Raumati Beach""",,,4263.42
1528134700,2018,"""36A Wharemauku Road, Raumati Beach""",,,3157.45
1528134701,2018,"""36 Wharemauku Road, Raumati Beach""",,,3350.62
1528134800,2018,"""3 Ngaio Road, Raumati Beach""",,,3473.29
1528134900,2018,"""5 Ngaio Road, Raumati Beach""",,,3180.51
1528135000,2018,"""7 Ngaio Road, Raumati Beach""",,,3557.52
1528135100,2018,"""9 Ngaio Road, Raumati Beach""",,,3656.1
1528135200,2018,"""83 Alexander Road, Raumati Beach""",,,3495.45
1528135300,2018,"""85 Alexander Road, Raumati Beach""",,,3335.4
1528135400,2018,"""87 Alexander Road, Raumati Beach""",,,3319.83
1528135500A,2018,"""89 Alexander Road, Raumati Beach""",,,2467
1528135500B,2018,"""89 Alexander Road, Raumati Beach""",,,2533.39
1528135600,2018,"""91 Alexander Road, Raumati Beach""",,,3414.55
1528135700,2018,"""93 Alexander Road, Raumati Beach""",,,3334.53
1528135800,2018,"""95 Alexander Road, Raumati Beach""",,,3352.24
1528135900,2018,"""97 Alexander Road, Raumati Beach""",,,3322.42
1528136000,2018,"""99 Alexander Road, Raumati Beach""",,,3759.83
1528136100,2018,"""101 Alexander Road, Raumati Beach""",,,3361.77
1528136200,2018,"""103 Alexander Road, Raumati Beach""",,,5601.77
1528136300,2018,"""105 Alexander Road, Raumati Beach""",,,3295.44
1528136400,2018,"""107 Alexander Road, Raumati Beach""",,,3319.4
1528136500A,2018,"""109 Alexander Road, Raumati Beach""",,,2685.41
1528136500B,2018,"""109 Alexander Road, Raumati Beach""",,,2768.33
1528136600,2018,"""111 Alexander Road, Raumati Beach""",,,3072.52
1528136700,2018,"""113 Alexander Road, Raumati Beach""",,,3480.62
1528136800,2018,"""115 Alexander Road, Raumati Beach""",,,3335.45
1528136900,2018,"""119 Alexander Road, Raumati Beach""",,,3644.78
1528137000,2018,"""121 Alexander Road, Raumati Beach""",,,3205.8
1528137100,2018,"""123 Alexander Road, Raumati Beach""",,,3490.58
1528137200,2018,"""125 Alexander Road, Raumati Beach""",,,3412.92
1528137300,2018,"""127 Alexander Road, Raumati Beach""",,,3142.83
1528137400,2018,"""129A Alexander Road, Raumati Beach""",,,2939.26
1528137401,2018,"""129B Alexander Road, Raumati Beach""",,,3338.03
1528137500,2018,"""131 Alexander Road, Raumati Beach""",,,3460.9
1528137600,2018,"""133 Alexander Road, Raumati Beach""",,,3302.59
1528137700,2018,"""135 Alexander Road, Raumati Beach""",,,3285.66
1528137800,2018,"""137 Alexander Road, Raumati Beach""",,,3485.13
1528137900,2018,"""139 Alexander Road, Raumati Beach""",,,3327.04
1528138000,2018,"""141 Alexander Road, Raumati Beach""",,,3175.26
1528138100,2018,"""126 Alexander Road, Raumati Beach""",,,4012.64
1528138200,2018,"""124 Alexander Road, Raumati Beach""",,,3299.51
1528138300,2018,"""122 Alexander Road, Raumati Beach""",,,3768.38
1528138400,2018,"""120 Alexander Road, Raumati Beach""",,,3424.92
1528138500,2018,"""118 Alexander Road, Raumati Beach""",,,3185.04
1528138600,2018,"""116 Alexander Road, Raumati Beach""",,,3371.46
1528138700,2018,"""114 Alexander Road, Raumati Beach""",,,3616.93
1528138800,2018,"""112 Alexander Road, Raumati Beach""",,,3434.45
1528138900,2018,"""110 Alexander Road, Raumati Beach""",,,3174.16
1528139000,2018,"""108 Alexander Road, Raumati Beach""",,,3671.43
1528139100,2018,"""106 Alexander Road, Raumati Beach""",,,3468.34
1528139200,2018,"""104 Alexander Road, Raumati Beach""",,,3610.98
1528139300,2018,"""102 Alexander Road, Raumati Beach""",,,3899.94
1528139400,2018,"""100 Alexander Road, Raumati Beach""",,,3863.33
1528139500,2018,"""98 Alexander Road, Raumati Beach""",,,3390.41
1528139600,2018,"""96 Alexander Road, Raumati Beach""",,,3292.54
1528139700,2018,"""94 Alexander Road, Raumati Beach""",,,3441.18
1528139800,2018,"""92 Alexander Road, Raumati Beach""",,,3343.26
1528139900,2018,"""90 Alexander Road, Raumati Beach""",,,3696.34
1528140000,2018,"""88 Alexander Road, Raumati Beach""",,,3450.08
1528140100,2018,"""86 Alexander Road, Raumati Beach""",,,3426.66
1528140200,2018,"""84 Alexander Road, Raumati Beach""",,,3478.89
1528140300A,2018,"""82 Alexander Road, Raumati Beach""",,,2838.4
1528140300B,2018,"""82 Alexander Road, Raumati Beach""",,,3096.41
1528140400,2018,"""80 Alexander Road, Raumati Beach""",,,4017.72
1528140500,2018,"""78 Alexander Road, Raumati Beach""",,,3381.13
1528140600,2018,"""11 Ngaio Road, Raumati Beach""",,,3199.74
1528140700,2018,"""13 Ngaio Road, Raumati Beach""",,,3853.17
1528140800,2018,"""15 Ngaio Road, Raumati Beach""",,,3160.79
1528140900,2018,"""17 Ngaio Road, Raumati Beach""",,,3081.22
1528141000,2018,"""19 Ngaio Road, Raumati Beach""",,,2973.64
1528141100,2018,"""21 Ngaio Road, Raumati Beach""",,,2888.24
1528141200,2018,"""27 Anaru Street, Raumati Beach""",,,3089.6
1528141300,2018,"""31 Anaru Street, Raumati Beach""",,,3169.47
1528141400A,2018,"""33 Anaru Street, Raumati Beach""",,,3669.92
1528141400B,2018,"""16 Titoki Road, Raumati Beach""",,,844.12
1528141500,2018,"""14 Titoki Road, Raumati Beach""",,,2942.92
1528141600,2018,"""12 Titoki Road, Raumati Beach""",,,3628.28
1528141700,2018,"""10 Titoki Road, Raumati Beach""",,,2430.36
1528141800A,2018,"""8 Titoki Road, Raumati Beach""",,,2484.97
1528141800B,2018,"""8 Titoki Road, Raumati Beach""",,,2406.84
1528141900,2018,"""6 Titoki Road, Raumati Beach""",,,2896.76
1528142000,2018,"""4 Titoki Road, Raumati Beach""",,,2814.64
1528142100,2018,"""2 Titoki Road, Raumati Beach""",,,3262.66
1528142102,2018,"""1 Simpson Crescent, Raumati Beach""",,,3561.05
1528142104,2018,"""5 Simpson Crescent, Raumati Beach""",,,3661.16
1528142106,2018,"""7 Simpson Crescent, Raumati Beach""",,,3753.49
1528142108,2018,"""9 Simpson Crescent, Raumati Beach""",,,3451.65
1528142110,2018,"""11 Simpson Crescent, Raumati Beach""",,,3356.14
1528142112,2018,"""15 Simpson Crescent, Raumati Beach""",,,3699.49
1528142114,2018,"""17 Simpson Crescent, Raumati Beach""",,,3927.41
1528142116,2018,"""19 Simpson Crescent, Raumati Beach""",,,4134.78
1528142118,2018,"""21 Simpson Crescent, Raumati Beach""",,,3835.13
1528142120,2018,"""23 Simpson Crescent, Raumati Beach""",,,3575.7
1528142122,2018,"""25 Simpson Crescent, Raumati Beach""",,,3842.62
1528142124,2018,"""27 Simpson Crescent, Raumati Beach""",,,3531.22
1528142126,2018,"""3 Patterson Lane, Raumati Beach""",,,3784.54
1528142128,2018,"""5 Patterson Lane, Raumati Beach""",,,3882.69
1528142130,2018,"""7 Patterson Lane, Raumati Beach""",,,3852.27
1528142132,2018,"""10 Patterson Lane, Raumati Beach""",,,3507.58
1528142134,2018,"""8 Patterson Lane, Raumati Beach""",,,3686.16
1528142136,2018,"""6 Patterson Lane, Raumati Beach""",,,3477.06
1528142138,2018,"""4 Patterson Lane, Raumati Beach""",,,3681.09
1528142140,2018,"""2 Patterson Lane, Raumati Beach""",,,3538.6
1528142142,2018,"""31 Simpson Crescent, Raumati Beach""",,,3486.54
1528142144,2018,"""33 Simpson Crescent, Raumati Beach""",,,3523.39
1528142146,2018,"""35 Simpson Crescent, Raumati Beach""",,,3505.41
1528142148,2018,"""37 Simpson Crescent, Raumati Beach""",,,3366.11
1528142150,2018,"""41 Simpson Crescent, Raumati Beach""",,,3398.21
1528142152,2018,"""43 Simpson Crescent, Raumati Beach""",,,3605.61
1528142154,2018,"""45 Simpson Crescent, Raumati Beach""",,,3370.45
1528142156,2018,"""47 Simpson Crescent, Raumati Beach""",,,3819.76
1528142158,2018,"""46 Simpson Crescent, Raumati Beach""",,,3543.19
1528142160,2018,"""44 Simpson Crescent, Raumati Beach""",,,4012.36
1528142162,2018,"""42 Simpson Crescent, Raumati Beach""",,,3582.15
1528142164,2018,"""40 Simpson Crescent, Raumati Beach""",,,3799.96
1528142166,2018,"""38 Simpson Crescent, Raumati Beach""",,,3591.81
1528142168,2018,"""34 Simpson Crescent, Raumati Beach""",,,3480.87
1528142170,2018,"""32 Simpson Crescent, Raumati Beach""",,,3783.27
1528142172,2018,"""30 Simpson Crescent, Raumati Beach""",,,3528.59
1528142174,2018,"""28 Simpson Crescent, Raumati Beach""",,,3643.97
1528142176,2018,"""26 Simpson Crescent, Raumati Beach""",,,4041.06
1528142178,2018,"""24 Simpson Crescent, Raumati Beach""",,,3979.92
1528142180,2018,"""22 Simpson Crescent, Raumati Beach""",,,3717.48
1528142182,2018,"""20 Simpson Crescent, Raumati Beach""",,,3430.68
1528142184,2018,"""18 Simpson Crescent, Raumati Beach""",,,3639
1528142186,2018,"""16 Simpson Crescent, Raumati Beach""",,,3937.17
1528142188,2018,"""14 Simpson Crescent, Raumati Beach""",,,4167.27
1528142190,2018,"""12 Simpson Crescent, Raumati Beach""",,,3693.54
1528142192,2018,"""10 Simpson Crescent, Raumati Beach""",,,3852.7
1528142193,2018,"""8 Simpson Crescent, Raumati Beach""",,,2669.82
1528142194,2018,"""6 Simpson Crescent, Raumati Beach""",,,3518.87
1528142195,2018,"""4 Simpson Crescent, Raumati Beach""",,,3387.72
1528142196,2018,"""2 Simpson Crescent, Raumati Beach""",,,3364.72
1528142197,2018,"""Simpson Crescent, Raumati Beach""",,,0
1528142198,2018,"""Simpson Crescent, Raumati Beach""",,,205.09
1528142199,2018,"""Simpson Crescent, Raumati Beach""",,,0
1528142200,2018,"""1 Titoki Road, Raumati Beach""",,,3114.91
1528142300,2018,"""3 Titoki Road, Raumati Beach""",,,2945.85
1528142400,2018,"""5A Titoki Road, Raumati Beach""",,,2790.13
1528142401,2018,"""5B Titoki Road, Raumati Beach""",,,2920.63
1528142500,2018,"""7 Titoki Road, Raumati Beach""",,,3429.58
1528142600A,2018,"""9 Titoki Road, Raumati Beach""",,,2882.9
1528142600B,2018,"""9 Titoki Road, Raumati Beach""",,,2528.53
1528142700,2018,"""11 Titoki Road, Raumati Beach""",,,3051.16
1528142800,2018,"""13 Titoki Road, Raumati Beach""",,,3364.94
1528142900,2018,"""5 Waikare Road, Raumati Beach""",,,3270.29
1528143000,2018,"""7 Waikare Road, Raumati Beach""",,,3402.13
1528143100,2018,"""9 Waikare Road, Raumati Beach""",,,3061.09
1528143200,2018,"""3-5 Rewa Road, Raumati Beach""",,,3630.67
1528143400,2018,"""7 Rewa Road, Raumati Beach""",,,3235.73
1528143500,2018,"""8 Rewa Road, Raumati Beach""",,,3415.74
1528143600,2018,"""6 Rewa Road, Raumati Beach""",,,3013.12
1528143700,2018,"""4 Rewa Road, Raumati Beach""",,,3137.88
1528143800,2018,"""15 Waikare Road, Raumati Beach""",,,3371.73
1528143900,2018,"""17 Waikare Road, Raumati Beach""",,,3347.32
1528144000,2018,"""20 Waikare Road, Raumati Beach""",,,3045.17
1528144100,2018,"""18 Waikare Road, Raumati Beach""",,,2674.6
1528144200,2018,"""16 Waikare Road, Raumati Beach""",,,2816.13
1528144300,2018,"""14 Waikare Road, Raumati Beach""",,,3502.31
1528144400,2018,"""12 Waikare Road, Raumati Beach""",,,3078.82
1528144500,2018,"""10A Waikare Road, Raumati Beach""",,,2859.62
1528144501,2018,"""10 Waikare Road, Raumati Beach""",,,2559.29
1528144600,2018,"""8 Waikare Road, Raumati Beach""",,,2898.19
1528144700,2018,"""6 Waikare Road, Raumati Beach""",,,3837.49
1528144800,2018,"""4 Waikare Road, Raumati Beach""",,,3228.77
1528144900,2018,"""17 Titoki Road, Raumati Beach""",,,3309.56
1528145000,2018,"""19 Titoki Road, Raumati Beach""",,,3133.57
1528145100,2018,"""21 Titoki Road, Raumati Beach""",,,3405.18
1528145200,2018,"""23 Titoki Road, Raumati Beach""",,,3163.02
1528145300,2018,"""25 Titoki Road, Raumati Beach""",,,3198.97
1528145400,2018,"""27 Titoki Road, Raumati Beach""",,,4157.38
1528145500,2018,"""29 Titoki Road, Raumati Beach""",,,3253.64
1528145600,2018,"""31 Titoki Road, Raumati Beach""",,,3773.68
1528145700,2018,"""24 Titoki Road, Raumati Beach""",,,2948.46
1528145800,2018,"""22 Titoki Road, Raumati Beach""",,,3858.94
1528145900,2018,"""20 Titoki Road, Raumati Beach""",,,2988.3
1528146000,2018,"""18 Titoki Road, Raumati Beach""",,,2839.42
1528146001,2018,"""36 Anaru Street, Raumati Beach""",,,2967.72
1528146100,2018,"""34 Anaru Street, Raumati Beach""",,,3382.24
1528146200,2018,"""32 Anaru Street, Raumati Beach""",,,3109.87
1528146300,2018,"""30 Anaru Street, Raumati Beach""",,,4254.9
1528146400,2018,"""28 Anaru Street, Raumati Beach""",,,3095.01
1528146500,2018,"""26 Anaru Street, Raumati Beach""",,,3230.23
1528146600,2018,"""24 Anaru Street, Raumati Beach""",,,3549.35
1528146700,2018,"""20 Ngaio Road, Raumati Beach""",,,2938.5
1528146701,2018,"""22 Ngaio Road, Raumati Beach""",,,2755.06
1528146800,2018,"""18B Ngaio Road, Raumati Beach""",,,2615.47
1528146801,2018,"""18A Ngaio Road, Raumati Beach""",,,2898.29
1528146900,2018,"""16 Ngaio Road, Raumati Beach""",,,3383.99
1528147000,2018,"""14 Ngaio Road, Raumati Beach""",,,2932.46
1528147100,2018,"""76 Alexander Road, Raumati Beach""",,,3257.42
1528147200,2018,"""74 Alexander Road, Raumati Beach""",,,3380.26
1528147300,2018,"""72 Alexander Road, Raumati Beach""",,,3419.26
1528147400,2018,"""70 Alexander Road, Raumati Beach""",,,3324.4
1528147500,2018,"""68 Alexander Road, Raumati Beach""",,,3427.08
1528147600,2018,"""66 Alexander Road, Raumati Beach""",,,3340.84
1528147700,2018,"""64 Alexander Road, Raumati Beach""",,,3370.7
1528147800,2018,"""62 Alexander Road, Raumati Beach""",,,3383.56
1528147900,2018,"""60 Alexander Road, Raumati Beach""",,,3319.48
1528148000A,2018,"""58 Alexander Road, Raumati Beach""",,,2732.08
1528148000B,2018,"""58 Alexander Road, Raumati Beach""",,,2623.77
1528148100,2018,"""56 Alexander Road, Raumati Beach""",,,3560.1
1528148200,2018,"""54 Alexander Road, Raumati Beach""",,,3764.08
1528148300,2018,"""52 Alexander Road, Raumati Beach""",,,3303.71
1528148400,2018,"""50 Alexander Road, Raumati Beach""",,,3458.06
1528148500A,2018,"""48A Alexander Road, Raumati Beach""",,,2653.6
1528148500B,2018,"""46 Tui Road, Raumati Beach""",,,2612.47
1528148600A,2018,"""44 Tui Road, Raumati Beach""",,,2683.5
1528148600B,2018,"""44 Tui Road, Raumati Beach""",,,2690.13
1528148700,2018,"""42 Tui Road, Raumati Beach""",,,3334.97
1528148800,2018,"""40 Tui Road, Raumati Beach""",,,3699.98
1528148900,2018,"""3 Anaru Street, Raumati Beach""",,,3673.49
1528149000,2018,"""5 Anaru Street, Raumati Beach""",,,3645.76
1528149100,2018,"""7 Anaru Street, Raumati Beach""",,,3509.52
1528149200A,2018,"""9 Anaru Street, Raumati Beach""",,,2592.07
1528149200B,2018,"""9 Anaru Street, Raumati Beach""",,,2587.66
1528149300A,2018,"""11 Anaru Street, Raumati Beach""",,,2721.22
1528149300B,2018,"""11 Anaru Street, Raumati Beach""",,,2607.5
1528149400A,2018,"""13 Anaru Street, Raumati Beach""",,,2544.15
1528149400B,2018,"""13 Anaru Street, Raumati Beach""",,,2572.49
1528149500,2018,"""15 Anaru Street, Raumati Beach""",,,3417.19
1528149600A,2018,"""17 Anaru Street, Raumati Beach""",,,2664.12
1528149600B,2018,"""17 Anaru Street, Raumati Beach""",,,2658.97
1528149700,2018,"""19 Anaru Street, Raumati Beach""",,,3643.22
1528149800,2018,"""21 Anaru Street, Raumati Beach""",,,3462.15
1528149900,2018,"""23 Anaru Street, Raumati Beach""",,,3436.8
1528150000,2018,"""25 Anaru Street, Raumati Beach""",,,3584.57
1528150100A,2018,"""22 Anaru Street, Raumati Beach""",,,2699.27
1528150100B,2018,"""22 Anaru Street, Raumati Beach""",,,2723.13
1528150200,2018,"""24 Pohutukawa Crescent, Raumati Beach""",,,3696.74
1528150300,2018,"""22 Pohutukawa Crescent, Raumati Beach""",,,3810.55
1528150400,2018,"""20 Pohutukawa Crescent, Raumati Beach""",,,3234.39
1528150500,2018,"""18 Pohutukawa Crescent, Raumati Beach""",,,3542.03
1528150600,2018,"""16 Pohutukawa Crescent, Raumati Beach""",,,3520.43
1528150700,2018,"""14 Pohutukawa Crescent, Raumati Beach""",,,3326.63
1528150800,2018,"""12 Pohutukawa Crescent, Raumati Beach""",,,3500.96
1528150900A,2018,"""10 Pohutukawa Crescent, Raumati Beach""",,,2631.14
1528150900B,2018,"""10 Pohutukawa Crescent, Raumati Beach""",,,2541.48
1528151000,2018,"""8 Pohutukawa Crescent, Raumati Beach""",,,3427.77
1528151100,2018,"""6 Pohutukawa Crescent, Raumati Beach""",,,3455.81
1528151200,2018,"""4 Pohutukawa Crescent, Raumati Beach""",,,3359.82
1528151300A,2018,"""12 Anaru Street, Raumati Beach""",,,2757.63
1528151300B,2018,"""12 Anaru Street, Raumati Beach""",,,2777.52
1528151400A,2018,"""14 Anaru Street, Raumati Beach""",,,2646.51
1528151400B,2018,"""14 Anaru Street, Raumati Beach""",,,2931.75
1528151500A,2018,"""16 Anaru Street, Raumati Beach""",,,2717.23
1528151500B,2018,"""16 Anaru Street, Raumati Beach""",,,2635.14
1528151600,2018,"""18 Anaru Street, Raumati Beach""",,,3549.65
1528151700,2018,"""20 Anaru Street, Raumati Beach""",,,4066.1
1528151800,2018,"""7 Pohutukawa Crescent, Raumati Beach""",,,3401.86
1528151900,2018,"""5 Pohutukawa Crescent, Raumati Beach""",,,3643.61
1528152000,2018,"""3 Pohutukawa Crescent, Raumati Beach""",,,3507.27
1528152100,2018,"""10 Anaru Street, Raumati Beach""",,,3597.04
1528152200A,2018,"""8 Anaru Street, Raumati Beach""",,,2860.26
1528152200B,2018,"""1 Malfroy Lane, Raumati Beach""",,,3155.3
1528152300,2018,"""3 Malfroy Lane, Raumati Beach""",,,3497.63
1528152400,2018,"""5 Malfroy Lane, Raumati Beach""",,,3249.1
1528152500,2018,"""7 Malfroy Lane, Raumati Beach""",,,3061.18
1528152600,2018,"""6 Malfroy Lane, Raumati Beach""",,,3156.21
1528152601,2018,"""4A Malfroy Lane, Raumati Beach""",,,4479.86
1528152700,2018,"""4 Malfroy Lane, Raumati Beach""",,,3361.55
1528152800A,2018,"""6 Anaru Street, Raumati Beach""",,,2843.65
